record_id,client_public,project_title_public,person_id,role_public,proof_bucket,evidence_layer,evidence_score,proof_public_label_v10,visibility_policy,company_record_allowed,key_personnel_record_allowed,allowed_contexts,canonical_ministry,ministry_family,evaluation_group,primary_theme,theme_buckets_kr,themes_raw,problem_archetypes,institution_classes,function_models,representative_score_base_v7,representative_priority,hero_tags,appeal_triggers,homepage_badges,hide_year_by_default,hide_amount_by_default,hide_previous_company_by_default,safe_display_rule_v10,rfp_search_text,safe_claim_templates,forbidden_claims
TR-028,경기주택도시공사,경기도 도시 주거 문제 주도를 위한 2025 중기 경영전략 수립용역,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",지방자치단체,지방행정·지방공기업·지역정책,local_public_enterprise_or_facility_management_group,strategy,['전략수립'],['strategy'],['mid_long_term_strategy'],['urban_development_housing_corporation'],"['housing', 'land_development', 'regional_development', 'urban_development']",45,supporting,"['evaluation_group_sortable', 'official_personal_PM_proof', 'urban_development_corporation']","['buyer_risk_reduction', 'category_fluency', 'domain_specific_confidence', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'problem_similarity_bias', 'scarcity_of_domain_experience']","['대표 PM 공식증빙 가능', '도시·개발공사', '전략수립', '지방공기업', '지방자치단체']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,경기주택도시공사 경기도 도시 주거 문제 주도를 위한 2025 중기 경영전략 수립용역 지방자치단체 지방행정·지방공기업·지역정책 strategy strategy mid_long_term_strategy urban_development_housing_corporation housing|land_development|regional_development|urban_development local_public_enterprise_or_facility_management_group 대표 PM 공식증빙 가능|도시·개발공사|전략수립|지방공기업|지방자치단체,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-029,LGU 고객인사이트팀,"LG AI, IOT, OTT전략수립",kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",민간,민간·플랫폼·기업,non_public_private_reference,strategy,['전략수립'],['strategy'],['general_problem_solving'],['private_corporate_or_platform'],"['corporate_hr', 'platform_business', 'private_strategy']",30,context,"['evaluation_group_sortable', 'official_personal_PM_proof']","['buyer_risk_reduction', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust']","['대표 PM 공식증빙 가능', '민간기업/플랫폼 참고실적', '전략수립']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,"LGU 고객인사이트팀 LG AI, IOT, OTT전략수립 민간 민간·플랫폼·기업 strategy strategy general_problem_solving private_corporate_or_platform corporate_hr|platform_business|private_strategy non_public_private_reference 대표 PM 공식증빙 가능|민간기업/플랫폼 참고실적|전략수립","{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-030,한국국제협력단,KOICA 조직업적평가 해외사무소 비계량지표 평가 용역,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",외교부,ODA·국제협력,evaluation_group_unclassified,organization_design,['조직진단·조직재설계'],['organization_design'],"['performance_kpi_system', 'performance_management_and_kpi']",['public_or_quasi_public_org'],[],56,strong,"['central_policy_context', 'official_personal_PM_proof', 'performance_accountability_proof', 'repeat_anchor_client']","['category_fluency', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'problem_similarity_bias']","['대표 PM 공식증빙 가능', '외교부', '조직재설계']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,한국국제협력단 KOICA 조직업적평가 해외사무소 비계량지표 평가 용역 외교부 ODA·국제협력 organization_design organization_design performance_kpi_system|performance_management_and_kpi public_or_quasi_public_org evaluation_group_unclassified 대표 PM 공식증빙 가능|외교부|조직재설계,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-031,한국주택금융공사,한국주택금융공사 부점성과평가 Facillitator,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",금융위원회,금융정책·보증·주택금융,evaluation_group_unclassified,internal_performance_evaluation,['성과관리·내부평가'],"['internal_evaluation', 'internal_performance_evaluation']","['performance_kpi_system', 'performance_management_and_kpi']",['policy_finance_guarantee_institution'],"['credit_support', 'funding', 'guarantee', 'policy_finance']",57,strong,"['central_policy_context', 'official_personal_PM_proof', 'performance_accountability_proof', 'policy_guarantee_finance']","['category_fluency', 'domain_specific_confidence', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'problem_similarity_bias', 'scarcity_of_domain_experience']","['금융위원회', '내부성과평가', '대표 PM 공식증빙 가능', '정책금융·보증']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,한국주택금융공사 한국주택금융공사 부점성과평가 Facillitator 금융위원회 금융정책·보증·주택금융 internal_performance_evaluation internal_evaluation|internal_performance_evaluation performance_kpi_system|performance_management_and_kpi policy_finance_guarantee_institution credit_support|funding|guarantee|policy_finance evaluation_group_unclassified 금융위원회|내부성과평가|대표 PM 공식증빙 가능|정책금융·보증,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-032,한국해양진흥공사,해양진흥공사 부서성과평가 간사,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",해양수산부,해양·항만·해운·환경,central_public_corporation_group,internal_performance_evaluation,['성과관리·내부평가'],"['internal_evaluation', 'internal_performance_evaluation']","['performance_kpi_system', 'performance_management_and_kpi']",['policy_finance_guarantee_institution'],"['credit_support', 'funding', 'guarantee', 'policy_finance']",95,hero,"['central_policy_context', 'evaluation_group_sortable', 'future_policy_or_sensitive_domain', 'marine_finance_policy', 'official_personal_PM_proof', 'performance_accountability_proof', 'repeat_anchor_client']","['authority_halo', 'buyer_risk_reduction', 'category_fluency', 'domain_specific_confidence', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'problem_similarity_bias', 'recognizable_anchor_institution', 'scarcity_of_domain_experience']","['내부성과평가', '대표 PM 공식증빙 가능', '정책금융·보증', '중앙공기업', '해양수산부']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,한국해양진흥공사 해양진흥공사 부서성과평가 간사 해양수산부 해양·항만·해운·환경 internal_performance_evaluation internal_evaluation|internal_performance_evaluation performance_kpi_system|performance_management_and_kpi policy_finance_guarantee_institution credit_support|funding|guarantee|policy_finance central_public_corporation_group 내부성과평가|대표 PM 공식증빙 가능|정책금융·보증|중앙공기업|해양수산부,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-033,축산물품질평가원,조직 활력과 운영 효율성 제고를 위한 조직진단 용역,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",농림축산식품부,농식품·유통,evaluation_group_unclassified,organization_design,['조직진단·조직재설계'],['organization_design'],['organization_diagnosis_redesign'],['public_or_quasi_public_org'],[],46,supporting,"['central_policy_context', 'official_personal_PM_proof', 'repeat_anchor_client']","['category_fluency', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'problem_similarity_bias']","['농림축산식품부', '대표 PM 공식증빙 가능', '조직재설계']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,축산물품질평가원 조직 활력과 운영 효율성 제고를 위한 조직진단 용역 농림축산식품부 농식품·유통 organization_design organization_design organization_diagnosis_redesign public_or_quasi_public_org evaluation_group_unclassified 농림축산식품부|대표 PM 공식증빙 가능|조직재설계,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-034,한전원자력연료,조직진단 및 적정인력 산정 용역,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",산업통상자원부,산업·에너지·안전,evaluation_group_unclassified,organization_design,['조직진단·조직재설계'],['organization_design'],"['organization_diagnosis_redesign', 'workforce_capacity_planning']",['energy_nuclear_safety_institution'],"['energy', 'industrial_policy', 'nuclear', 'safety']",76,hero,"['central_policy_context', 'future_policy_or_sensitive_domain', 'nuclear_energy_safety', 'official_personal_PM_proof', 'repeat_anchor_client']","['authority_halo', 'category_fluency', 'domain_specific_confidence', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'problem_similarity_bias', 'recognizable_anchor_institution', 'scarcity_of_domain_experience']","['대표 PM 공식증빙 가능', '산업통상자원부', '원자력·에너지·안전', '조직재설계']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,한전원자력연료 조직진단 및 적정인력 산정 용역 산업통상자원부 산업·에너지·안전 organization_design organization_design organization_diagnosis_redesign|workforce_capacity_planning energy_nuclear_safety_institution energy|industrial_policy|nuclear|safety evaluation_group_unclassified 대표 PM 공식증빙 가능|산업통상자원부|원자력·에너지·안전|조직재설계,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-035,한국도로공사,한국도로공사`EXTV`발전방안수립,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",국토교통부,국토·SOC·교통·도시,central_public_corporation_group,strategy,['전략수립'],['strategy'],['general_problem_solving'],['soc_transport_public_operator'],"['infrastructure_operation', 'mobility', 'safety', 'transport']",78,hero,"['central_policy_context', 'evaluation_group_sortable', 'future_mobility_soc', 'official_personal_PM_proof', 'repeat_anchor_client']","['authority_halo', 'buyer_risk_reduction', 'domain_specific_confidence', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'recognizable_anchor_institution', 'scarcity_of_domain_experience']","['SOC·교통', '국토교통부', '대표 PM 공식증빙 가능', '전략수립', '중앙공기업']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,한국도로공사 한국도로공사`EXTV`발전방안수립 국토교통부 국토·SOC·교통·도시 strategy strategy general_problem_solving soc_transport_public_operator infrastructure_operation|mobility|safety|transport central_public_corporation_group SOC·교통|국토교통부|대표 PM 공식증빙 가능|전략수립|중앙공기업,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-036,울산항만공사,직무중심 UPA 운영방안 설계,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",지방자치단체,지방행정·지방공기업·지역정책,central_public_corporation_group,strategy,"['전략수립', '조직진단·조직재설계']","['organization_design', 'strategy']","['job_based_hr', 'job_based_hr_and_compensation']",['soc_transport_public_operator'],"['infrastructure_operation', 'mobility', 'safety', 'transport']",48,supporting,"['evaluation_group_sortable', 'official_personal_PM_proof', 'strategy_to_organization_integrated']","['buyer_risk_reduction', 'category_fluency', 'domain_specific_confidence', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'problem_similarity_bias', 'scarcity_of_domain_experience', 'sein_sollen_integrated_design', 'systemic_problem_solving']","['SOC·교통', '대표 PM 공식증빙 가능', '전략수립', '조직재설계', '중앙공기업', '지방자치단체']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,울산항만공사 직무중심 UPA 운영방안 설계 지방자치단체 지방행정·지방공기업·지역정책 strategy organization_design|strategy job_based_hr|job_based_hr_and_compensation soc_transport_public_operator infrastructure_operation|mobility|safety|transport central_public_corporation_group SOC·교통|대표 PM 공식증빙 가능|전략수립|조직재설계|중앙공기업|지방자치단체,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-037,기술보증기금,전략적 조직운영체계 구축방안 연구,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",중소벤처기업부,중소벤처·창업·산업진흥,central_quasi_government_or_public_agency_group,strategy,"['전략수립', '조직진단·조직재설계']","['organization_design', 'strategy']","['organization_diagnosis_redesign', 'portfolio_and_business_model', 'portfolio_business_model']",['policy_finance_guarantee_institution'],"['credit_support', 'funding', 'guarantee', 'policy_finance']",86,hero,"['central_policy_context', 'evaluation_group_sortable', 'official_personal_PM_proof', 'policy_guarantee_finance', 'startup_sme', 'strategy_to_organization_integrated']","['authority_halo', 'buyer_risk_reduction', 'category_fluency', 'domain_specific_confidence', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'problem_similarity_bias', 'recognizable_anchor_institution', 'scarcity_of_domain_experience', 'sein_sollen_integrated_design', 'systemic_problem_solving']","['대표 PM 공식증빙 가능', '전략수립', '정책금융·보증', '조직재설계', '준정부기관', '중소벤처기업부']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,기술보증기금 전략적 조직운영체계 구축방안 연구 중소벤처기업부 중소벤처·창업·산업진흥 strategy organization_design|strategy organization_diagnosis_redesign|portfolio_and_business_model|portfolio_business_model policy_finance_guarantee_institution credit_support|funding|guarantee|policy_finance central_quasi_government_or_public_agency_group 대표 PM 공식증빙 가능|전략수립|정책금융·보증|조직재설계|준정부기관|중소벤처기업부,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-038,한국도로공사 도로교통연구원,건설산업의 경쟁력 강화 및 고속도로 산업 설정을 위한 전략 및 정책방향 제시,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",국토교통부,국토·SOC·교통·도시,central_public_corporation_group,strategy,['전략수립'],['strategy'],['new_business_and_policy_response'],"['rd_specialized_research_institution', 'soc_transport_public_operator']","['infrastructure_operation', 'mobility', 'rd_governance', 'research', 'safety', 'specialized_function', 'technology', 'transport']",67,strong,"['central_policy_context', 'evaluation_group_sortable', 'future_mobility_soc', 'official_personal_PM_proof', 'repeat_anchor_client']","['authority_halo', 'buyer_risk_reduction', 'domain_specific_confidence', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'recognizable_anchor_institution', 'scarcity_of_domain_experience']","['R&D·전문기관', 'SOC·교통', '국토교통부', '대표 PM 공식증빙 가능', '전략수립', '중앙공기업']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,한국도로공사 도로교통연구원 건설산업의 경쟁력 강화 및 고속도로 산업 설정을 위한 전략 및 정책방향 제시 국토교통부 국토·SOC·교통·도시 strategy strategy new_business_and_policy_response rd_specialized_research_institution|soc_transport_public_operator infrastructure_operation|mobility|rd_governance|research|safety|specialized_function|technology|transport central_public_corporation_group R&D·전문기관|SOC·교통|국토교통부|대표 PM 공식증빙 가능|전략수립|중앙공기업,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-039,경기콘텐츠진흥원,경기콘텐츠진흥원 중기 전략 수립 연구,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",문화체육관광부,문화·콘텐츠·체육,central_quasi_government_or_public_agency_group,strategy,['전략수립'],['strategy'],['general_problem_solving'],['industry_promotion_agency'],"['contents_ip_support', 'industry_promotion', 'program_operation', 'startup_sme_support']",53,supporting,"['central_policy_context', 'contents_culture', 'evaluation_group_sortable', 'official_personal_PM_proof']","['buyer_risk_reduction', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust']","['대표 PM 공식증빙 가능', '문화체육관광부', '산업진흥', '전략수립', '준정부기관']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,경기콘텐츠진흥원 경기콘텐츠진흥원 중기 전략 수립 연구 문화체육관광부 문화·콘텐츠·체육 strategy strategy general_problem_solving industry_promotion_agency contents_ip_support|industry_promotion|program_operation|startup_sme_support central_quasi_government_or_public_agency_group 대표 PM 공식증빙 가능|문화체육관광부|산업진흥|전략수립|준정부기관,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-040,한국가스기술공사,"직무분석, 직무평가를 통한 보수체계 개선 용역",kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",산업통상자원부,산업·에너지·안전,central_public_corporation_group,organization_design,['조직진단·조직재설계'],['organization_design'],"['compensation_system', 'job_based_hr', 'job_based_hr_and_compensation']",['energy_nuclear_safety_institution'],"['energy', 'industrial_policy', 'nuclear', 'safety']",53,supporting,"['central_policy_context', 'evaluation_group_sortable', 'nuclear_energy_safety', 'official_personal_PM_proof']","['buyer_risk_reduction', 'category_fluency', 'domain_specific_confidence', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'problem_similarity_bias', 'scarcity_of_domain_experience']","['대표 PM 공식증빙 가능', '산업통상자원부', '원자력·에너지·안전', '조직재설계', '중앙공기업']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,"한국가스기술공사 직무분석, 직무평가를 통한 보수체계 개선 용역 산업통상자원부 산업·에너지·안전 organization_design organization_design compensation_system|job_based_hr|job_based_hr_and_compensation energy_nuclear_safety_institution energy|industrial_policy|nuclear|safety central_public_corporation_group 대표 PM 공식증빙 가능|산업통상자원부|원자력·에너지·안전|조직재설계|중앙공기업","{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-041,국민체육진흥공단,국민체육진흥공단 시나리오별 `적정인력산정수립`,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",문화체육관광부,문화·콘텐츠·체육,central_quasi_government_or_public_agency_group,workforce_planning,['적정인력·인력운영'],['workforce_planning'],['workforce_capacity_planning'],['public_service_corporation_or_quasi_government'],"['delegated_public_service', 'public_service_operation']",53,supporting,"['central_policy_context', 'contents_culture', 'evaluation_group_sortable', 'official_personal_PM_proof']","['buyer_risk_reduction', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust']","['대표 PM 공식증빙 가능', '문화체육관광부', '적정인력·인력운영', '준정부기관']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,국민체육진흥공단 국민체육진흥공단 시나리오별 `적정인력산정수립` 문화체육관광부 문화·콘텐츠·체육 workforce_planning workforce_planning workforce_capacity_planning public_service_corporation_or_quasi_government delegated_public_service|public_service_operation central_quasi_government_or_public_agency_group 대표 PM 공식증빙 가능|문화체육관광부|적정인력·인력운영|준정부기관,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
TR-042,서울신용보증재단,서울신용보증재단 조직진단 및 중장기 인력운영 연구용역,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"['proposal_key_personnel_record', 'person_card', 'methodology_context']",지방자치단체,지방행정·지방공기업·지역정책,local_affiliated_foundation_group,organization_design,['조직진단·조직재설계'],['organization_design'],"['mid_long_term_strategy', 'organization_diagnosis_redesign', 'workforce_capacity_planning']","['foundation_or_local_affiliated_institution', 'policy_finance_guarantee_institution']","['credit_support', 'culture', 'funding', 'guarantee', 'local_foundation', 'policy_finance', 'public_service_program']",45,supporting,"['evaluation_group_sortable', 'official_personal_PM_proof', 'policy_guarantee_finance']","['buyer_risk_reduction', 'category_fluency', 'domain_specific_confidence', 'evaluation_group_similarity', 'expertise_proof_personal_pm_certificate', 'person_level_trust', 'problem_similarity_bias', 'scarcity_of_domain_experience']","['대표 PM 공식증빙 가능', '재단·출연기관', '정책금융·보증', '조직재설계', '지방자치단체', '지방출자']",True,True,True,hide_year_amount_prior_firm; separate company/person/formerCEO/context evidence layers; do not infer causality from impact metrics,서울신용보증재단 서울신용보증재단 조직진단 및 중장기 인력운영 연구용역 지방자치단체 지방행정·지방공기업·지역정책 organization_design organization_design mid_long_term_strategy|organization_diagnosis_redesign|workforce_capacity_planning foundation_or_local_affiliated_institution|policy_finance_guarantee_institution credit_support|culture|funding|guarantee|local_foundation|policy_finance|public_service_program local_affiliated_foundation_group 대표 PM 공식증빙 가능|재단·출연기관|정책금융·보증|조직재설계|지방자치단체|지방출자,"{'homepage': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'proposal': '대표 컨설턴트 PM 수행경험 / 개인 실적증명 가능', 'person_card': '김정성 대표컨설턴트 관련 수행경험'}","['㈜STRATEGY 회사실적으로 단정', '이전 회사명 노출', '연도/금액 기본 노출', '예산증가/정원증가 인과 단정']"
